Project Name,Address,Floor,Area (sqm),Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area,Min(Floor),Max(Floor),LowFloorCutoff,TenureStart,PropertyAge,GroundFloor,LowFloor,HighFloor,Penthouse,NewPurchaser,HDBPurchaser,PrivatePurchaser,WestRegion,NorthRegion,NorthEastRegion,East Region,CentralRegion,Order,Order 2,Prior Transacted Price ($),Prior Sale Date,Profit ($),No of years owned,nearest_station_name,mrt_less_than_1,mrt_between_1_and_2,mrt_distance_grp,mrt_dist_meter,nearest_school_name,sch_distance_grp,sch_dist_meter,CPI at Resale Month,Floor_Level,Sale_Year
THE FLORAVALE,244 Westwood Avenue  #09-56,9,113,530000,4690,436,12/10/2007,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,9.8,N,N,Y,N,N,N,Y,Y,N,N,N,N,0,2,448080,21/06/1999,81920,8.3,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,81.503,Top Half,2007
THE FLORAVALE,244 Westwood Avenue  #09-56,9,113,520000,4602,428,15/05/2009,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,11.4,N,N,Y,N,N,Y,N,Y,N,N,N,N,0,3,530000,12/10/2007,-10000,1.6,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,85.082,Top Half,2009
THE FLORAVALE,244 Westwood Avenue  #09-56,9,113,915000,8097,752,2/9/2014,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,16.7,N,N,Y,N,N,Y,N,Y,N,N,N,N,0,4,520000,15/05/2009,395000,5.3,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,100.054,Top Half,2014
THE FLORAVALE,244 Westwood Avenue  #10-54,10,115,930000,8087,751,29/04/2013,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,15.4,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,474288,29/06/1999,455712,13.8,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,97.601,Top Half,2013
THE FLORAVALE,244 Westwood Avenue  #10-55,10,122,428000,3508,326,28/03/2006,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,8.3,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,483520,19/06/1999,-55520,6.8,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,77.64,Top Half,2006
THE FLORAVALE,244 Westwood Avenue  #10-56,10,113,420000,3717,345,14/05/2007,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,9.4,N,N,Y,N,N,Y,N,Y,N,N,N,N,0,2,463300,28/06/1999,-43300,7.9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,78.932,Top Half,2007
THE FLORAVALE,244 Westwood Avenue  #10-56,10,113,580000,5133,477,19/06/2009,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,11.5,N,N,Y,N,N,Y,N,Y,N,N,N,N,0,3,420000,14/05/2007,160000,2.1,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,84.707,Top Half,2009
THE FLORAVALE,244 Westwood Avenue  #11-53,11,124,580000,4677,435,19/03/2008,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,10.3,N,N,Y,N,N,N,Y,Y,N,N,N,N,2,2,505360,7/6/1999,74640,8.8,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,83.047,Top Half,2008
THE FLORAVALE,244 Westwood Avenue  #11-54,11,115,870000,7565,703,10/8/2012,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,14.7,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,478306,29/06/1999,391694,13.1,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,97.231,Top Half,2012
THE FLORAVALE,244 Westwood Avenue  #12-53,12,124,420000,3387,315,30/12/2005,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,8,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,509280,5/6/1999,-89280,6.6,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,77.924,Top Half,2005
THE FLORAVALE,244 Westwood Avenue  #12-54,12,115,850000,7391,687,24/04/2012,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,14.4,N,N,Y,N,N,Y,N,Y,N,N,N,N,0,2,480000,8/6/2007,370000,4.9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,96.199,Top Half,2012
THE FLORAVALE,244 Westwood Avenue  #12-56,12,113,382000,3381,314,1/2/2006,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,8.1,N,N,Y,N,N,Y,N,Y,N,N,N,N,0,2,477084,27/09/1999,-95084,6.4,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,77.899,Top Half,2006
THE FLORAVALE,244 Westwood Avenue  #12-56,12,113,880000,7788,723,5/5/2014,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,16.4,N,N,Y,N,N,Y,N,Y,N,N,N,N,0,3,382000,1/2/2006,498000,8.3,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,100.177,Top Half,2014
THE FLORAVALE,244 Westwood Avenue  #13-53,13,124,685000,5524,513,30/11/2009,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,12,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,513200,15/07/1999,171800,10.4,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,85.996,Top Half,2009
THE FLORAVALE,244 Westwood Avenue  #14-53,14,262,1000000,3817,355,1/5/2008,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,10.4,N,N,N,Y,N,N,Y,Y,N,N,N,N,2,2,722800,15/06/1999,277200,8.9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,84.876,Penthouse,2008
THE FLORAVALE,244 Westwood Avenue  #14-55,14,207,1108000,5353,497,15/09/2017,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648366,West Region,Jurong West,2,14,6,16/12/1997,19.8,N,N,N,Y,N,N,Y,Y,N,N,N,N,2,2,609916,1/6/1999,498084,18.3,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,99.534,Penthouse,2017
THE FLORAVALE,246 Westwood Avenue  #01-58,1,159,676000,4252,395,30/08/2007,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,9.7,Y,N,N,N,N,Y,N,Y,N,N,N,N,0,2,576320,11/7/2000,99680,7.1,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,80.778,Ground Floor,2007
THE FLORAVALE,246 Westwood Avenue  #01-58,1,159,1080000,6792,631,28/05/2013,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,15.5,Y,N,N,N,N,Y,N,Y,N,N,N,N,0,3,676000,30/08/2007,404000,5.7,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,97.948,Ground Floor,2013
THE FLORAVALE,246 Westwood Avenue  #01-60,1,164,432000,2634,245,12/7/2006,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,8.6,Y,N,N,N,N,Y,N,Y,N,N,N,N,0,2,585680,7/9/2000,-153680,5.8,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,78.042,Ground Floor,2006
THE FLORAVALE,246 Westwood Avenue  #01-60,1,164,975000,5945,552,22/08/2012,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,14.7,Y,N,N,N,N,Y,N,Y,N,N,N,N,0,3,432000,12/7/2006,543000,6.1,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,97.231,Ground Floor,2012
THE FLORAVALE,246 Westwood Avenue  #02-58,2,117,826000,7060,656,4/12/2014,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,17,N,Y,N,N,N,Y,N,Y,N,N,N,N,2,2,420700,1/4/2002,405300,12.7,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,99.828,Bottom Half,2014
THE FLORAVALE,246 Westwood Avenue  #02-59,2,128,398000,3109,289,9/4/2007,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,9.3,N,Y,N,N,N,Y,N,Y,N,N,N,N,0,2,477300,1/2/2002,-79300,5.2,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,78.417,Bottom Half,2007
THE FLORAVALE,246 Westwood Avenue  #02-59,2,128,520000,4063,377,10/7/2007,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,9.6,N,Y,N,N,N,N,Y,Y,N,N,N,N,0,3,398000,9/4/2007,122000,0.3,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,80.36,Bottom Half,2007
THE FLORAVALE,246 Westwood Avenue  #03-57,3,115,710000,6174,574,2/12/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,13,N,Y,N,N,N,Y,N,Y,N,N,N,N,2,2,428100,1/1/2002,281900,8.9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,89.401,Bottom Half,2010
THE FLORAVALE,246 Westwood Avenue  #03-58,3,115,800000,6957,646,30/05/2011,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,13.5,N,Y,N,N,N,Y,N,Y,N,N,N,N,0,2,530000,25/05/2008,270000,3,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,91.778,Bottom Half,2011
THE FLORAVALE,246 Westwood Avenue  #03-60,3,123,805000,6545,608,31/07/2017,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,19.6,N,Y,N,N,N,Y,N,Y,N,N,N,N,2,2,473300,1/2/2002,331700,15.5,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,99.223,Bottom Half,2017
THE FLORAVALE,246 Westwood Avenue  #04-59,4,122,455000,3730,346,30/04/2007,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,9.4,N,Y,N,N,N,Y,N,Y,N,N,N,N,2,2,468900,24/07/2001,-13900,5.8,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,78.417,Bottom Half,2007
THE FLORAVALE,246 Westwood Avenue  #04-60,4,123,560000,4553,423,19/10/2007,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,9.8,N,Y,N,N,N,N,Y,Y,N,N,N,N,0,2,506200,21/12/2000,53800,6.8,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,81.503,Bottom Half,2007
THE FLORAVALE,246 Westwood Avenue  #04-60,4,123,590000,4797,446,2/10/2008,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,10.8,N,Y,N,N,N,Y,N,Y,N,N,N,N,0,3,560000,19/10/2007,30000,1,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,86.738,Bottom Half,2008
THE FLORAVALE,246 Westwood Avenue  #04-60,4,123,970000,7886,733,27/02/2013,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,15.2,N,Y,N,N,N,N,Y,Y,N,N,N,N,0,4,590000,2/10/2008,380000,4.4,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,99.605,Bottom Half,2013
THE FLORAVALE,246 Westwood Avenue  #05-59,5,122,390000,3197,297,22/03/2006,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,8.3,N,Y,N,N,N,Y,N,Y,N,N,N,N,2,2,505000,11/12/2000,-115000,5.3,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,77.64,Bottom Half,2006
THE FLORAVALE,246 Westwood Avenue  #05-60,5,123,688000,5593,520,27/10/2009,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,11.9,N,Y,N,N,N,Y,N,Y,N,N,N,N,0,2,516640,25/05/2000,171360,9.4,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,85.951,Bottom Half,2009
THE FLORAVALE,246 Westwood Avenue  #05-60,5,123,855000,6951,646,29/07/2011,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,13.6,N,Y,N,N,N,N,Y,Y,N,N,N,N,0,3,688000,27/10/2009,167000,1.8,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,92.913,Bottom Half,2011
THE FLORAVALE,246 Westwood Avenue  #07-57,7,115,545000,4739,440,14/11/2008,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,10.9,N,N,Y,N,N,Y,N,Y,N,N,N,N,0,2,502880,31/05/2000,42120,8.5,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,86.679,Top Half,2008
THE FLORAVALE,246 Westwood Avenue  #07-57,7,115,790000,6870,638,5/5/2011,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,13.4,N,N,Y,N,N,N,Y,Y,N,N,N,N,0,3,545000,14/11/2008,245000,2.5,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,91.778,Top Half,2011
THE FLORAVALE,246 Westwood Avenue  #07-59,7,120,788000,6567,610,11/3/2011,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,13.2,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,502900,14/12/2000,285100,10.2,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,90.913,Top Half,2011
THE FLORAVALE,246 Westwood Avenue  #08-57,8,115,535000,4652,432,13/05/2009,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,11.4,N,N,Y,N,N,N,Y,Y,N,N,N,N,2,2,462300,28/06/2001,72700,7.9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,85.082,Top Half,2009
THE FLORAVALE,246 Westwood Avenue  #09-57,9,115,379800,3303,307,24/10/2006,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,8.9,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,459300,15/08/2001,-79500,5.2,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,78.322,Top Half,2006
THE FLORAVALE,246 Westwood Avenue  #09-59,9,120,860000,7167,666,7/7/2017,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,19.6,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,510700,1/12/2000,349300,16.6,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,99.223,Top Half,2017
THE FLORAVALE,246 Westwood Avenue  #09-60,9,123,420000,3415,317,6/10/2006,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,8.8,N,N,Y,N,N,N,Y,Y,N,N,N,N,0,2,530400,26/05/2000,-110400,6.4,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,78.322,Top Half,2006
THE FLORAVALE,246 Westwood Avenue  #09-60,9,123,1042888,8479,788,27/05/2013,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,15.5,N,N,Y,N,N,N,Y,Y,N,N,N,N,0,3,420000,6/10/2006,622888,6.6,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,97.948,Top Half,2013
THE FLORAVALE,246 Westwood Avenue  #10-59,10,120,595000,4958,461,4/2/2008,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,10.1,N,N,Y,N,N,Y,N,Y,N,N,N,N,0,2,514600,6/12/2000,80400,7.2,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,82.974,Top Half,2008
THE FLORAVALE,246 Westwood Avenue  #10-59,10,120,903000,7525,699,31/03/2016,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,18.3,N,N,Y,N,N,N,Y,Y,N,N,N,N,0,3,595000,4/2/2008,308000,8.2,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,98.911,Top Half,2016
THE FLORAVALE,246 Westwood Avenue  #11-57,11,115,675000,5870,545,11/1/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,12.1,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,518560,17/05/2000,156440,9.7,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,86.113,Top Half,2010
THE FLORAVALE,246 Westwood Avenue  #11-58,11,115,715000,6217,578,8/6/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,12.5,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,472300,3/7/2001,242700,8.9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,87.002,Top Half,2010
THE FLORAVALE,246 Westwood Avenue  #11-59,11,120,500000,4167,387,7/6/2007,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,9.5,N,N,Y,N,N,Y,N,Y,N,N,N,N,2,2,518600,1/11/2000,-18600,6.6,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,78.778,Top Half,2007
THE FLORAVALE,246 Westwood Avenue  #11-60,11,123,830000,6748,627,29/02/2012,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,14.2,N,N,Y,N,N,N,Y,Y,N,N,N,N,2,2,538240,12/6/2000,291760,11.7,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,94.966,Top Half,2012
THE FLORAVALE,246 Westwood Avenue  #12-59,12,212,800000,3774,351,9/6/2009,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,11.5,N,N,N,Y,N,N,Y,Y,N,N,N,N,0,2,643040,22/06/2000,156960,9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,84.707,Penthouse,2009
THE FLORAVALE,246 Westwood Avenue  #12-59,12,212,1188000,5604,521,24/05/2018,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648367,West Region,Jurong West,1,12,6,16/12/1997,20.4,N,N,N,Y,N,Y,N,Y,N,N,N,N,0,3,800000,9/6/2009,388000,9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,99.949,Penthouse,2018
THE FLORAVALE,248 Westwood Avenue  #02-61,2,130,620000,4769,443,9/11/2009,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,11.9,N,Y,N,N,N,N,Y,Y,N,N,N,N,2,2,519400,22/11/2000,100600,9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,85.996,Bottom Half,2009
THE FLORAVALE,248 Westwood Avenue  #02-62,2,128,600000,4688,435,2/6/2009,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,11.5,N,Y,N,N,N,Y,N,Y,N,N,N,N,2,2,480700,17/07/2001,119300,7.9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,84.707,Bottom Half,2009
THE FLORAVALE,248 Westwood Avenue  #02-63,2,117,380000,3248,302,14/02/2007,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,9.2,N,Y,N,N,N,N,Y,Y,N,N,N,N,0,2,440600,13/08/2001,-60600,5.5,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,77.869,Bottom Half,2007
THE FLORAVALE,248 Westwood Avenue  #02-63,2,117,738000,6308,586,30/12/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,13,N,Y,N,N,N,Y,N,Y,N,N,N,N,0,3,380000,14/02/2007,358000,3.9,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,89.401,Bottom Half,2010
THE FLORAVALE,248 Westwood Avenue  #02-63,2,117,818000,6991,650,4/5/2012,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,14.4,N,Y,N,N,N,N,Y,Y,N,N,N,N,0,4,738000,30/12/2010,80000,1.3,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,96.4,Bottom Half,2012
THE FLORAVALE,248 Westwood Avenue  #02-63,2,117,863888,7384,686,21/06/2019,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,21.5,N,Y,N,N,N,N,Y,Y,N,N,N,N,0,5,818000,4/5/2012,45888,7.1,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,100.611,Bottom Half,2019
THE FLORAVALE,248 Westwood Avenue  #02-64,2,117,728000,6222,578,20/10/2010,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,12.9,N,Y,N,N,N,Y,N,Y,N,N,N,N,2,2,450800,25/07/2001,277200,9.2,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,88.97,Bottom Half,2010
THE FLORAVALE,248 Westwood Avenue  #04-61,4,123,930000,7561,702,29/08/2018,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,20.7,N,Y,N,N,N,N,Y,Y,N,N,N,N,2,2,488000,29/05/2001,442000,17.3,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,100.28,Bottom Half,2018
THE FLORAVALE,248 Westwood Avenue  #04-62,4,122,600000,4918,457,21/07/2009,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,11.6,N,Y,N,N,N,N,Y,Y,N,N,N,N,0,2,471300,24/09/2001,128700,7.8,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,85.431,Bottom Half,2009
THE FLORAVALE,248 Westwood Avenue  #04-62,4,122,800000,6557,609,18/07/2011,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,13.6,N,Y,N,N,N,N,Y,Y,N,N,N,N,0,3,600000,21/07/2009,200000,2,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,92.913,Bottom Half,2011
THE FLORAVALE,248 Westwood Avenue  #05-63,5,115,940000,8174,759,21/01/2013,99 Yrs From 16/12/1997,2000,Resale,HDB,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,15.1,N,Y,N,N,N,Y,N,Y,N,N,N,N,0,2,675000,23/04/2010,265000,2.8,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,98.615,Bottom Half,2013
THE FLORAVALE,248 Westwood Avenue  #06-62,6,122,390000,3197,297,1/3/2006,99 Yrs From 16/12/1997,2000,Resale,Private,22,64,648353,West Region,Jurong West,1,12,6,16/12/1997,8.2,N,Y,N,N,N,N,Y,Y,N,N,N,N,0,2,512960,1/10/2000,-122960,5.4,Pioneer,0,1,1-2KM,1433.057447,PIONEER PRIMARY SCHOOL,<1km,256.4457974,77.64,Bottom Half,2006
