Transacted Price,Area sqm,PropertyAge,Prior Transacted Price,No of years owned,GroundFloor,LowFloor,HighFloor,Penthouse,NewPurchaser,HDBPurchaser,PrivatePurchaser,WestRegion,NorthRegion,NorthEastRegion,East Region,CentralRegion,mrt_dist_meter,sch_dist_meter
920500,130,20.1,650000,10.1,0,1,0,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
558000,111,10.4,417071,8.7,0,1,0,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
401500,113,6.6,512440,5.9,0,1,0,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
850000,113,14.3,401500,7.7,0,1,0,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
880000,113,21.1,427000,19.6,0,1,0,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
592800,111,11.9,506276,11.1,0,1,0,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
835000,130,13,502488,11.4,0,1,0,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
878000,113,20.4,439600,18.7,0,1,0,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
400000,118,8.9,454908,7.3,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
612000,118,11.1,400000,2.2,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
538000,111,10.2,438715,8.4,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
840000,111,14.4,538000,4.2,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
839888,111,19.7,840000,5.3,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
570000,113,10.4,442740,9,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
845000,113,19.4,522560,18.6,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
738888,111,13,513636,12.2,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
755000,118,12.9,457958,11.3,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
490000,130,9.6,508588,8.1,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
482562,118,2.6,464799,1.1,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
580000,111,12,441975,10.2,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
860000,118,19.6,461008,18,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
918000,130,22,510113,20.4,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
802000,118,13.3,467939,11.8,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
539000,111,11.5,445235,9.7,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
885000,111,14.6,539000,3,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
398000,118,8.6,464058,7,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
595000,118,10.6,398000,2,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
420000,130,8.9,528305,7.3,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
1080000,130,15.1,420000,6.2,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
404000,118,8.8,471079,7.2,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
715000,111,12.8,448495,11,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
405000,113,8.9,452160,7.3,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
750000,113,12.8,405000,3.9,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
880000,113,19.7,442250,18.1,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
862000,111,14.8,434854,13.2,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
830000,111,19.2,862000,4.4,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
735000,118,12.6,474219,11,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
750000,113,12.6,455300,11,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
653500,123,10.8,496277,9.2,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
808000,123,13.2,653500,2.4,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
800000,128,13.1,522496,11.6,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
1080000,128,15.5,800000,2.4,0,0,1,0,0,0,1,1,0,0,0,0,818.5483394,169.009634
980000,121,21,493075,19.1,0,0,1,0,0,1,0,1,0,0,0,0,818.5483394,169.009634
850000,190,10.5,609867,8.8,0,0,0,1,0,0,1,1,0,0,0,0,818.5483394,169.009634
1400000,190,16.1,850000,5.5,0,0,0,1,0,1,0,1,0,0,0,0,818.5483394,169.009634
1368000,190,21.5,1400000,5.4,0,0,0,1,0,0,1,1,0,0,0,0,818.5483394,169.009634
542000,188,9.5,767100,8.8,0,0,0,1,0,0,1,1,0,0,0,0,818.5483394,169.009634
1050000,188,12.9,542000,3.4,0,0,0,1,0,1,0,1,0,0,0,0,818.5483394,169.009634
900000,198,10.9,627451,9.3,0,0,0,1,0,1,0,1,0,0,0,0,818.5483394,169.009634
1220000,198,13.6,900000,2.8,0,0,0,1,0,0,1,1,0,0,0,0,818.5483394,169.009634
600000,211,9.6,654847,7.9,0,0,0,1,0,1,0,1,0,0,0,0,818.5483394,169.009634
890000,211,12.1,600000,2.6,0,0,0,1,0,1,0,1,0,0,0,0,818.5483394,169.009634
1280000,211,15.1,890000,3,0,0,0,1,0,0,1,1,0,0,0,0,818.5483394,169.009634
1050000,188,13.3,585139,11.6,0,0,0,1,0,0,1,1,0,0,0,0,818.5483394,169.009634
1400000,188,17.4,1050000,4.1,0,0,0,1,0,1,0,1,0,0,0,0,818.5483394,169.009634
1138000,176,9.8,569552,8.6,1,0,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
763000,149,8.4,430402,6.9,1,0,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1288000,149,11.2,763000,2.9,1,0,0,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
738000,127,8.1,495372,6.4,0,1,0,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
918000,128,10.5,432308,8.3,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
825000,112,16.5,367712,14.3,0,1,0,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
848000,127,9.2,498908,8.1,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
810000,112,9.3,394157,7.4,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
880000,112,14,810000,4.7,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
915000,139,8.9,507577,6.3,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
900000,128,9.5,440060,7.3,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
890000,112,10.2,394464,8.4,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
700000,127,8.1,507523,7,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1110000,127,11.2,700000,3,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
950000,141,9,543604,7.1,0,1,0,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
880000,129,15.6,466089,13.5,0,1,0,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
900000,112,11,404556,9.6,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1150000,127,12.9,510969,11.7,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1170000,139,13,520000,10.7,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
668000,112,8.2,408799,6.4,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
998000,112,11.8,668000,3.6,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1008000,127,11,515277,9.8,0,1,0,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
1100000,127,14.2,1008000,3.2,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
730000,141,7,551460,5.8,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1150000,141,16.1,730000,9.1,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
950000,129,16.2,473924,15.1,0,1,0,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
903888,112,10.6,412245,9,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
920000,139,8.8,532774,6.5,0,1,0,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
980000,128,11,479954,9.8,0,1,0,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
588000,112,8.1,418273,6.6,0,1,0,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
935000,112,11,588000,2.9,0,1,0,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
665000,112,8,422648,6.6,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
870000,127,9.1,527338,7.9,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1160000,127,11.7,870000,2.6,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
898000,128,16.1,483000,14,0,0,1,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
880000,127,9,530784,8,0,0,1,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
1180000,127,12.4,880000,3.4,0,0,1,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
773000,129,8.3,491927,6.3,0,0,1,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
985000,129,10.7,773000,2.4,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
990000,128,10.9,495372,9.1,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1030000,128,16.5,990000,5.6,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1023800,112,12.2,433848,11,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1245000,141,11.3,575472,9.3,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
865000,129,9,499679,7.2,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
840000,112,15.6,438083,13.9,0,0,1,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
777000,127,8.4,542743,6.3,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1002500,128,15.4,503124,13.3,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
910000,112,10.6,442389,8.9,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
863000,127,8.8,547153,7.6,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1180000,141,14.2,583223,12.4,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1050000,129,10.1,828888,1.2,0,0,1,0,0,0,1,0,0,1,0,0,779.7132425,592.3098633
650000,112,7.9,445834,6.3,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
865000,112,16.1,650000,8.2,0,0,1,0,0,1,0,0,0,1,0,0,779.7132425,592.3098633
990000,192,8,677827,6.7,0,0,0,1,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1380000,192,10.9,990000,2.8,0,0,0,1,0,0,1,0,0,1,0,0,779.7132425,592.3098633
1530000,205,14.6,699365,13.4,0,0,0,1,0,0,1,0,0,1,0,0,779.7132425,592.3098633
1570000,193,11.3,640782,9.9,0,0,0,1,0,0,1,0,0,1,0,0,779.7132425,592.3098633
848000,180,8.3,577778,6.4,0,0,0,1,0,1,0,0,0,1,0,0,779.7132425,592.3098633
1070000,151,15.5,640500,14.6,1,0,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
1168000,151,21.9,1070000,6.4,1,0,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
486800,120,10,585000,9.2,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
460000,120,9.9,588500,9,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
700000,120,10.9,460000,1,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
870000,120,20.2,700000,9.4,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
870000,129,14.2,622400,13.3,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
875000,120,15.2,592000,14.3,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
464000,129,9.1,630000,8.2,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
780000,129,13.3,633500,12.4,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
878000,129,14.4,780000,1.1,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
750000,120,13.5,599000,12.7,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
465000,120,9,595200,8.1,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
675000,120,11.5,465000,2.5,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
920000,120,19.2,675000,7.7,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
470000,129,8.1,637000,7.2,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
740000,129,13,470000,4.9,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
920000,129,21.2,740000,8.2,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
1010000,120,17,602500,16.1,0,1,0,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
668000,120,10.6,598700,9.8,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
928000,129,14.4,640500,13.5,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
950000,129,22.3,640500,21.4,0,1,0,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
938000,120,14.9,607000,14,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
922000,120,21.5,938000,6.6,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
710000,120,12.8,603200,11.9,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
815000,120,14.1,710000,1.3,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
918000,120,18.9,815000,4.8,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
1003000,120,17.7,611500,16.7,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
985000,120,16.5,607700,15.6,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
972000,129,17.8,649500,17,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
462000,129,9.8,654000,9,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
460000,120,9.8,620500,8.9,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
900000,129,21,658500,20.2,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
658000,120,10.6,625000,9.7,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
950000,120,15.6,658000,5,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
722000,120,10.9,621200,10,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
930000,120,21.9,722000,11,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
1550000,231,20.9,1077600,20.2,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
665000,129,10.5,667500,9.7,0,0,1,0,0,0,1,0,0,0,1,0,1229.512657,278.9010659
908800,129,15.2,665000,4.6,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
940000,129,21.2,908800,6,0,0,1,0,0,1,0,0,0,0,1,0,1229.512657,278.9010659
980000,129,22.3,672000,21.5,0,0,0,1,0,0,1,0,0,0,1,0,1229.512657,278.9010659
850000,92,8.8,675000,7.6,0,0,1,0,1,0,0,0,0,1,0,0,1876.566418,183.1050697
860000,92,8.8,678000,7.9,0,0,1,0,1,0,0,0,0,1,0,0,1876.566418,183.1050697
885000,92,8.6,696000,7.9,0,0,1,0,0,1,0,0,0,1,0,0,1876.566418,183.1050697
917730,107,3.4,913000,2.3,0,0,1,0,1,0,0,0,1,0,0,0,1653.700166,375.47814
818000,98,8.6,663000,7.8,1,0,0,0,0,0,1,0,0,1,0,0,1876.566418,183.1050697
940000,100,8.7,717000,7.9,0,1,0,0,0,1,0,0,0,1,0,0,1876.566418,183.1050697
684000,77,5.4,563000,4,0,1,0,0,0,1,0,0,0,1,0,0,1876.566418,183.1050697
770000,77,8.6,579000,7.6,0,0,1,0,0,0,1,0,0,1,0,0,1876.566418,183.1050697
912000,92,8.6,701760,7.6,0,0,1,0,0,1,0,0,0,1,0,0,1876.566418,183.1050697
860000,92,8.7,691000,7.9,0,0,1,0,1,0,0,0,0,1,0,0,1876.566418,183.1050697
730000,85,2.3,651100,1.2,0,0,1,0,0,1,0,0,0,1,0,0,642.7527249,159.0991373
1100000,103,7.1,853120,6,0,0,1,0,0,1,0,0,0,1,0,0,642.7527249,159.0991373
686250,85,3.2,626400,1.9,0,1,0,0,0,1,0,0,0,1,0,0,642.7527249,159.0991373
684000,85,2.2,636400,0.8,0,0,1,0,0,1,0,0,0,1,0,0,642.7527249,159.0991373
1175000,128,7,1010650,6.1,0,0,1,0,0,1,0,0,0,1,0,0,642.7527249,159.0991373
962000,99,5.5,845000,4.3,0,0,1,0,0,1,0,0,1,0,0,0,1653.700166,375.47814
881000,99,3.6,841000,2.2,0,1,0,0,0,0,1,0,0,1,0,0,914.4389691,462.1156788
789000,85,4.5,690080,3.5,0,1,0,0,0,0,1,0,0,1,0,0,2466.477533,195.7388794
970000,101,6.5,747224,5.2,0,1,0,0,0,1,0,0,0,1,0,0,2466.477533,195.7388794
648000,70,5.2,596436,3.9,0,0,1,0,0,1,0,0,0,1,0,0,2466.477533,195.7388794
668000,70,4.9,606372,3.6,0,0,1,0,0,1,0,0,0,1,0,0,2466.477533,195.7388794
675000,70,3.2,611432,1.9,0,0,1,0,0,1,0,0,0,1,0,0,2466.477533,195.7388794
777000,85,4.5,680156,3.3,0,0,1,0,1,0,0,0,0,1,0,0,2466.477533,195.7388794
1492000,198,5.2,1501855,4.2,0,0,0,1,0,1,0,0,0,1,0,0,2466.477533,195.7388794
1105000,114,8.9,884000,6.7,0,1,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
808000,96,7.1,694000,5.4,0,1,0,0,0,1,0,0,0,1,0,0,864.0087652,668.3662109
875000,96,8.7,716000,7.1,0,0,1,0,0,0,1,0,0,1,0,0,864.0087652,668.3662109
918000,96,9.1,732000,8,0,0,1,0,1,0,0,0,0,1,0,0,864.0087652,668.3662109
815000,163,11.6,592300,11.2,1,0,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
415000,145,7.7,479300,7.4,1,0,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
880000,130,17.4,421100,17,1,0,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
710000,148,12.7,513700,12.2,1,0,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
920000,148,14.4,710000,1.8,1,0,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
530000,130,10.6,477400,10.2,1,0,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
625000,130,12.4,530000,1.8,1,0,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
868000,130,14.6,625000,2.2,1,0,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
478000,145,9.4,564500,9,1,0,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
430000,128,8.5,556700,8,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
365000,111,8.5,447700,8.1,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
330000,90,7.7,380200,7.2,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
485000,90,12.4,330000,4.6,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
838000,90,15.9,485000,3.5,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
380000,90,8.7,431000,8.3,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
620000,90,13.2,380000,4.5,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
880000,90,16.6,620000,3.5,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
1000000,126,22.5,548200,22.1,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
490000,111,10.5,449500,10,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
850000,111,14.4,490000,3.9,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
625000,116,11.8,488000,11.4,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
840000,116,20.9,625000,9.1,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
375000,90,7.5,433100,7.1,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
390000,90,9.5,375000,2,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
888000,90,16.2,390000,6.7,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
743000,126,11.6,558600,11.2,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
973000,126,18.3,743000,6.7,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
918000,111,18.3,449500,17.8,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
358000,90,7.7,382000,7.2,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
725000,116,13.7,488000,13.2,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
382000,90,8.6,433100,8.2,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
435000,111,9.5,529400,9.1,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
700000,111,11.1,435000,1.6,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
970000,128,20.6,563600,20.1,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
480000,90,10.7,384800,10.2,0,1,0,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
458000,90,12.3,480000,1.6,0,1,0,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
435000,111,10,458500,9.6,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
506000,111,10.4,435000,0.4,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
360000,90,9.9,387000,9.4,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
528000,90,10.8,360000,0.9,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
680000,90,13.8,528000,3,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
750000,90,19.9,680000,6.1,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
370000,90,7.6,439500,7.2,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
394500,90,9.8,370000,2.3,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
628000,90,13,394500,3.1,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
825000,90,18.5,628000,5.6,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
450000,126,8.6,568600,8.2,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
930000,126,14.6,450000,6,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
810000,116,13.8,502000,13.3,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
800000,116,13.5,553000,13.1,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
393000,90,8,442600,7.6,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
848000,90,15.4,393000,7.4,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
450000,111,9.6,545300,9.2,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
1015000,111,16.1,450000,6.4,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
830000,126,13.6,573600,13.2,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
1000000,126,18.5,830000,4.8,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
710000,128,12,581300,11.6,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
1100000,128,21.3,710000,9.2,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
730000,111,13.5,496400,13.1,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
575000,90,11.4,416300,11,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
830000,90,14.8,575000,3.4,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
430000,116,10,536700,9.6,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
600000,116,10.5,430000,0.5,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
570000,90,11.4,447900,11,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
800000,126,12.9,581600,12.4,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
695000,128,12.5,586200,12.1,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
675000,116,10.9,566400,10.5,0,0,1,0,0,0,1,0,0,0,1,0,307.7795929,815.2055634
1020000,116,21.5,571500,21.1,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
968000,111,15.5,564400,15,0,0,1,0,0,1,0,0,0,0,1,0,307.7795929,815.2055634
856000,159,11.1,597100,10.7,0,0,0,1,0,1,0,0,0,0,1,0,307.7795929,815.2055634
1280000,159,22.5,856000,11.4,0,0,0,1,0,0,1,0,0,0,1,0,307.7795929,815.2055634
1100000,158,15.6,634500,15.2,0,0,0,1,0,1,0,0,0,0,1,0,307.7795929,815.2055634
1320000,158,21.4,1100000,5.8,0,0,0,1,0,1,0,0,0,0,1,0,307.7795929,815.2055634
1145000,126,15.7,596600,15.3,0,0,0,1,0,1,0,0,0,0,1,0,307.7795929,815.2055634
1090000,126,21.5,1145000,5.8,0,0,0,1,0,0,1,0,0,0,1,0,307.7795929,815.2055634
820000,89,6.5,678300,5.2,0,1,0,0,0,1,0,0,0,0,1,0,1189.808645,940.593959
900000,92,7.4,717800,6.2,0,1,0,0,0,0,1,0,0,0,1,0,1189.808645,940.593959
945000,92,8.1,738600,7.2,0,1,0,0,0,0,1,0,0,0,1,0,1189.808645,940.593959
786000,92,2.6,748500,1.8,0,0,1,0,0,1,0,0,0,0,1,0,1189.808645,940.593959
1102980,130,2.5,1043680,1.9,0,0,1,0,0,0,1,0,1,0,0,0,1630.781231,461.6177765
595000,133,11.8,459200,10.6,1,0,0,0,0,1,0,0,1,0,0,0,1752.045358,472.1554127
818000,133,19.7,595000,7.9,1,0,0,0,0,1,0,0,1,0,0,0,1752.045358,472.1554127
538000,122,10.6,448300,9.7,1,0,0,0,0,1,0,0,1,0,0,0,1752.045358,472.1554127
805000,122,14.8,538000,4.1,1,0,0,0,0,1,0,0,1,0,0,0,1752.045358,472.1554127
600000,133,10.6,464800,9.6,1,0,0,0,0,1,0,0,1,0,0,0,1752.045358,472.1554127
615000,133,11.8,600000,1.2,1,0,0,0,0,1,0,0,1,0,0,0,1752.045358,472.1554127
